zip:varchar:5	lat:decimal:10,6	long:decimal:10,6	city:varchar:25	stateshort:varchar:2	state:varchar:20	county:varchar:21
07044	40.832849	-74.243895	Verona	NJ	New Jersey	Essex
07045	40.906311	-74.363231	Montville	NJ	New Jersey	Morris
07046	40.890502	-74.440898	Mountain Lakes	NJ	New Jersey	Morris
07047	40.789724	-74.023234	North Bergen	NJ	New Jersey	Hudson
07050	40.770400	-74.236740	Orange	NJ	New Jersey	Essex
07052	40.789944	-74.227190	West Orange	NJ	New Jersey	Essex
07054	40.852118	-74.407706	Parsippany	NJ	New Jersey	Morris
07055	40.855103	-74.126916	Passaic	NJ	New Jersey	Passaic
07057	40.852799	-74.107325	Wallington	NJ	New Jersey	Bergen
07058	40.871014	-74.340144	Pine Brook	NJ	New Jersey	Morris
07059	40.629101	-74.532449	Warren	NJ	New Jersey	Somerset
07060	40.615202	-74.414995	Plainfield	NJ	New Jersey	Union
07064	40.570254	-74.249739	Port Reading	NJ	New Jersey	Middlesex
07065	40.609553	-74.280641	Rahway	NJ	New Jersey	Union
07066	40.622502	-74.311092	Clark	NJ	New Jersey	Union
07067	40.590853	-74.314688	Colonia	NJ	New Jersey	Middlesex
07068	40.820499	-74.306093	Roseland	NJ	New Jersey	Essex
07070	40.827449	-74.109786	Rutherford	NJ	New Jersey	Bergen
07071	40.799549	-74.116517	Lyndhurst	NJ	New Jersey	Bergen
07072	40.828399	-74.076055	Carlstadt	NJ	New Jersey	Bergen
07073	40.828399	-74.093886	East Rutherford	NJ	New Jersey	Bergen
07074	40.839299	-74.060184	Moonachie	NJ	New Jersey	Bergen
07075	40.848599	-74.089585	Wood Ridge	NJ	New Jersey	Bergen
07076	40.637852	-74.368244	Scotch Plains	NJ	New Jersey	Union
07077	40.551804	-74.259139	Sewaren	NJ	New Jersey	Middlesex
07078	40.740550	-74.334443	Short Hills	NJ	New Jersey	Essex
07079	40.745772	-74.267541	South Orange	NJ	New Jersey	Essex
07080	40.572065	-74.413545	South Plainfield	NJ	New Jersey	Middlesex
07081	40.701101	-74.316301	Springfield	NJ	New Jersey	Union
07082	40.927690	-74.347695	Towaco	NJ	New Jersey	Morris
07083	40.692651	-74.269841	Union	NJ	New Jersey	Union
07087	40.758951	-74.056335	Union City	NJ	New Jersey	Hudson
07088	40.717890	-74.284341	Vauxhall	NJ	New Jersey	Union
07090	40.652851	-74.346764	Westfield	NJ	New Jersey	Union
07092	40.680701	-74.358394	Mountainside	NJ	New Jersey	Union
07093	40.788800	-74.011533	West New York	NJ	New Jersey	Hudson
07094	40.788850	-74.056035	Secaucus	NJ	New Jersey	Hudson
07095	40.553254	-74.288023	Woodbridge	NJ	New Jersey	Middlesex
07097	40.732760	-74.075485	Jersey City	NJ	New Jersey	Hudson
07101	40.736101	-74.225090	Newark	NJ	New Jersey	Essex
07109	40.782100	-74.167488	Belleville	NJ	New Jersey	Essex
07110	40.821299	-74.159449	Nutley	NJ	New Jersey	Essex
07111	40.726231	-74.232940	Irvington	NJ	New Jersey	Essex
07201	40.672052	-74.183438	Elizabeth	NJ	New Jersey	Union
07203	40.650152	-74.258790	Roselle	NJ	New Jersey	Union
07204	40.665652	-74.266740	Roselle Park	NJ	New Jersey	Union
07205	40.693823	-74.229889	Hillside	NJ	New Jersey	Union
07401	41.017446	-74.062774	Allendale	NJ	New Jersey	Bergen
07403	41.023414	-74.334444	Bloomingdale	NJ	New Jersey	Passaic
07405	40.998797	-74.426148	Butler	NJ	New Jersey	Morris
07407	40.905848	-74.117736	Elmwood Park	NJ	New Jersey	Bergen
07410	40.935348	-74.119236	Fair Lawn	NJ	New Jersey	Bergen
07416	41.115723	-74.593439	Franklin	NJ	New Jersey	Sussex
07417	41.010464	-74.208310	Franklin Lakes	NJ	New Jersey	Bergen
07418	41.228102	-74.477351	Glenwood	NJ	New Jersey	Sussex
07419	41.159187	-74.576880	Hamburg	NJ	New Jersey	Sussex
07420	41.028396	-74.304516	Haskell	NJ	New Jersey	Passaic
07421	41.151395	-74.357893	Hewitt	NJ	New Jersey	Passaic
07423	40.998882	-74.096848	Ho Ho Kus	NJ	New Jersey	Bergen
07424	40.883548	-74.214388	Little Falls	NJ	New Jersey	Passaic
07428	41.206509	-74.538144	Mc Afee	NJ	New Jersey	Sussex
07430	41.053446	-74.172766	Mahwah	NJ	New Jersey	Bergen
07432	40.994697	-74.142287	Midland Park	NJ	New Jersey	Bergen
07435	41.053096	-74.439356	Newfoundland	NJ	New Jersey	Passaic
07436	41.023402	-74.238623	Oakland	NJ	New Jersey	Bergen
07438	41.099796	-74.443399	Oak Ridge	NJ	New Jersey	Passaic
07439	41.078346	-74.594104	Ogdensburg	NJ	New Jersey	Sussex
07440	40.948208	-74.295592	Pequannock	NJ	New Jersey	Morris
07442	40.999597	-74.297725	Pompton Lakes	NJ	New Jersey	Passaic
07444	41.008797	-74.402663	Pompton Plains	NJ	New Jersey	Morris
07446	41.059124	-74.133441	Ramsey	NJ	New Jersey	Bergen
07450	40.982247	-74.112070	Ridgewood	NJ	New Jersey	Bergen
07452	40.960347	-74.125036	Glen Rock	NJ	New Jersey	Bergen
07456	41.110445	-74.293271	Ringwood	NJ	New Jersey	Passaic
07457	40.992647	-74.312443	Riverdale	NJ	New Jersey	Morris
07458	41.044324	-74.098093	Saddle River	NJ	New Jersey	Bergen
07460	41.138101	-74.561915	Stockholm	NJ	New Jersey	Sussex
07461	41.242702	-74.596734	Sussex	NJ	New Jersey	Sussex
07462	41.189046	-74.514340	Vernon	NJ	New Jersey	Sussex
07463	41.041225	-74.128326	Waldwick	NJ	New Jersey	Bergen
07465	41.065596	-74.297393	Wanaque	NJ	New Jersey	Passaic
07470	40.948689	-74.241168	Wayne	NJ	New Jersey	Passaic
07480	41.047296	-74.294243	West Milford	NJ	New Jersey	Passaic
07481	40.998387	-74.165733	Wyckoff	NJ	New Jersey	Bergen
07501	40.915045	-74.174488	Paterson	NJ	New Jersey	Passaic
07506	40.954375	-74.161788	Hawthorne	NJ	New Jersey	Passaic
07508	40.951587	-74.186269	Haledon	NJ	New Jersey	Passaic
07511	41.011428	-74.304793	Totowa	NJ	New Jersey	Passaic
07601	40.913482	-74.001623	Hackensack	NJ	New Jersey	Bergen
07603	40.874773	-74.030484	Bogota	NJ	New Jersey	Bergen
07604	40.862349	-74.075585	Hasbrouck Heights	NJ	New Jersey	Bergen
07605	40.863499	-73.987132	Leonia	NJ	New Jersey	Bergen
07606	40.857899	-74.048884	South Hackensack	NJ	New Jersey	Bergen
07607	40.901810	-74.061784	Maywood	NJ	New Jersey	Bergen
07608	40.863954	-74.055584	Teterboro	NJ	New Jersey	Bergen
07620	40.958975	-73.927906	Alpine	NJ	New Jersey	Bergen
07621	40.923498	-73.998332	Bergenfield	NJ	New Jersey	Bergen
07624	40.970621	-73.960164	Closter	NJ	New Jersey	Bergen
07626	40.972898	-74.098841	Cresskill	NJ	New Jersey	Bergen
07627	40.954198	-73.957623	Demarest	NJ	New Jersey	Bergen
07628	40.955018	-73.989911	Dumont	NJ	New Jersey	Bergen
07630	40.973199	-74.021118	Emerson	NJ	New Jersey	Bergen
07631	40.889498	-73.971782	Englewood	NJ	New Jersey	Bergen
07632	40.883949	-73.952423	Englewood Cliffs	NJ	New Jersey	Bergen
07640	40.991696	-73.984860	Harrington Park	NJ	New Jersey	Bergen
07641	40.963867	-73.993580	Haworth	NJ	New Jersey	Bergen
07642	41.008367	-74.048576	Hillsdale	NJ	New Jersey	Bergen
07643	40.925361	-74.076029	Little Ferry	NJ	New Jersey	Bergen
07644	40.878349	-74.081335	Lodi	NJ	New Jersey	Bergen
07645	41.054651	-74.045425	Montvale	NJ	New Jersey	Bergen
07646	40.932998	-74.017633	New Milford	NJ	New Jersey	Bergen
07647	41.008636	-73.938930	Northvale	NJ	New Jersey	Bergen
07648	40.992921	-73.949747	Norwood	NJ	New Jersey	Bergen
07649	40.955347	-74.026983	Oradell	NJ	New Jersey	Bergen
07650	40.939673	-74.010792	Palisades Park	NJ	New Jersey	Bergen
07652	40.944997	-74.068964	Paramus	NJ	New Jersey	Bergen
07656	41.032868	-74.042948	Park Ridge	NJ	New Jersey	Bergen
07657	40.833150	-74.004233	Ridgefield	NJ	New Jersey	Bergen
07660	40.853449	-74.021233	Ridgefield Park	NJ	New Jersey	Bergen
07661	40.926248	-74.038533	River Edge	NJ	New Jersey	Bergen
07662	40.905698	-74.079035	Rochelle Park	NJ	New Jersey	Bergen
07663	40.942101	-74.094685	Saddle Brook	NJ	New Jersey	Bergen
07666	40.914616	-73.986334	Teaneck	NJ	New Jersey	Bergen
07670	40.919298	-73.960481	Tenafly	NJ	New Jersey	Bergen
07675	41.011453	-74.021278	Westwood	NJ	New Jersey	Bergen
07701	40.358409	-74.068143	Red Bank	NJ	New Jersey	Monmouth
07702	40.325361	-74.107943	Shrewsbury	NJ	New Jersey	Monmouth
07704	40.358459	-74.036433	Fair Haven	NJ	New Jersey	Monmouth
07709	40.302718	-74.249280	Allenhurst	NJ	New Jersey	Monmouth
07710	40.302718	-74.249280	Adelphia	NJ	New Jersey	Monmouth
07712	40.250725	-74.048582	Asbury Park	NJ	New Jersey	Monmouth
07715	40.302718	-74.249280	Belmar	NJ	New Jersey	Monmouth
07716	40.404762	-74.056170	Atlantic Highlands	NJ	New Jersey	Monmouth
07717	40.191913	-74.015931	Avon By The Sea	NJ	New Jersey	Monmouth
07718	40.417707	-74.088534	Belford	NJ	New Jersey	Monmouth
07720	40.202113	-74.012581	Bradley Beach	NJ	New Jersey	Monmouth
07721	40.386330	-74.115229	Cliffwood	NJ	New Jersey	Monmouth
07722	40.302848	-74.160911	Colts Neck	NJ	New Jersey	Monmouth
07723	40.250861	-74.004581	Deal	NJ	New Jersey	Monmouth
07724	40.304660	-74.073433	Eatontown	NJ	New Jersey	Monmouth
07726	40.269700	-74.265539	Englishtown	NJ	New Jersey	Monmouth
07727	40.285211	-74.161571	Farmingdale	NJ	New Jersey	Monmouth
07728	40.236423	-74.306284	Freehold	NJ	New Jersey	Monmouth
07730	40.423057	-74.176036	Hazlet	NJ	New Jersey	Monmouth
07731	40.258361	-74.196780	Howell	NJ	New Jersey	Monmouth
07732	40.401078	-74.000582	Highlands	NJ	New Jersey	Monmouth
07733	40.376408	-74.170037	Holmdel	NJ	New Jersey	Monmouth
07734	40.438145	-74.127883	Keansburg	NJ	New Jersey	Monmouth
07735	40.438398	-74.188087	Keyport	NJ	New Jersey	Monmouth
07738	40.346629	-74.125401	Lincroft	NJ	New Jersey	Monmouth
07739	40.382028	-74.168941	Little Silver	NJ	New Jersey	Monmouth
07740	40.345361	-74.110900	Long Branch	NJ	New Jersey	Monmouth
07746	40.351277	-74.141236	Marlboro	NJ	New Jersey	Monmouth
07747	40.407507	-74.233788	Matawan	NJ	New Jersey	Monmouth
07748	40.400997	-74.144636	Middletown	NJ	New Jersey	Monmouth
07751	40.319979	-74.214488	Morganville	NJ	New Jersey	Monmouth
07752	40.402277	-74.027285	Navesink	NJ	New Jersey	Monmouth
07753	40.209551	-74.071351	Neptune	NJ	New Jersey	Monmouth
07755	40.261158	-74.021382	Oakhurst	NJ	New Jersey	Monmouth
07756	40.278922	-74.123285	Ocean Grove	NJ	New Jersey	Monmouth
07757	40.314960	-74.019032	Oceanport	NJ	New Jersey	Monmouth
07760	40.370684	-74.008432	Rumson	NJ	New Jersey	Monmouth
07762	40.176013	-74.031331	Spring Lake	NJ	New Jersey	Monmouth
07764	40.283511	-74.018282	West Long Branch	NJ	New Jersey	Monmouth
07801	40.917598	-74.546651	Dover	NJ	New Jersey	Morris
07803	40.877099	-74.584453	Mine Hill	NJ	New Jersey	Morris
07806	40.867331	-74.578269	Picatinny Arsenal	NJ	New Jersey	Morris
07820	40.869648	-74.849661	Allamuchy	NJ	New Jersey	Warren
07821	41.092778	-74.718969	Andover	NJ	New Jersey	Sussex
07822	41.161241	-74.617400	Augusta	NJ	New Jersey	Sussex
07823	40.819772	-75.030961	Belvidere	NJ	New Jersey	Warren
07825	40.942238	-74.937487	Blairstown	NJ	New Jersey	Warren
07826	41.188035	-74.824675	Branchville	NJ	New Jersey	Sussex
07827	41.255279	-74.644746	Montague	NJ	New Jersey	Sussex
07828	40.880028	-74.757560	Budd Lake	NJ	New Jersey	Morris
07829	40.843350	-74.985914	Buttzville	NJ	New Jersey	Warren
07830	40.717424	-74.813951	Califon	NJ	New Jersey	Hunterdon
07832	40.893979	-75.029163	Columbia	NJ	New Jersey	Warren
07834	40.881248	-74.489349	Denville	NJ	New Jersey	Morris
07836	40.850884	-74.701558	Flanders	NJ	New Jersey	Morris
07837	41.128310	-74.678956	Glasser	NJ	New Jersey	Sussex
07838	40.888834	-74.937714	Great Meadows	NJ	New Jersey	Warren
07840	40.868804	-74.844734	Hackettstown	NJ	New Jersey	Warren
07843	40.936753	-74.659969	Hopatcong	NJ	New Jersey	Sussex
07844	40.919658	-74.984628	Hope	NJ	New Jersey	Warren
07846	40.968998	-74.873265	Johnsonburg	NJ	New Jersey	Warren
07847	40.876098	-74.695309	Kenvil	NJ	New Jersey	Morris
07848	41.128183	-74.731759	Lafayette	NJ	New Jersey	Sussex
07849	40.950597	-74.612904	Lake Hopatcong	NJ	New Jersey	Morris
07850	40.906298	-74.664605	Landing	NJ	New Jersey	Morris
07852	40.863318	-74.721224	Ledgewood	NJ	New Jersey	Morris
07853	40.806849	-74.794595	Long Valley	NJ	New Jersey	Morris
07856	40.874049	-74.734330	Mount Arlington	NJ	New Jersey	Morris
07857	40.897808	-74.700159	Netcong	NJ	New Jersey	Morris
07860	41.069522	-74.806938	Newton	NJ	New Jersey	Sussex
07863	40.820044	-74.941392	Oxford	NJ	New Jersey	Warren
07865	40.810748	-74.874270	Port Murray	NJ	New Jersey	Warren
07866	40.960111	-74.501551	Rockaway	NJ	New Jersey	Morris
07869	40.837399	-74.586052	Randolph	NJ	New Jersey	Morris
07871	41.040597	-74.718191	Sparta	NJ	New Jersey	Sussex
07874	40.930937	-74.713557	Stanhope	NJ	New Jersey	Sussex
07875	41.043858	-74.871981	Stillwater	NJ	New Jersey	Sussex
07876	40.855286	-74.655255	Succasunna	NJ	New Jersey	Morris
07880	40.864844	-74.897002	Vienna	NJ	New Jersey	Warren
07881	41.125646	-74.917711	Wallpack Center	NJ	New Jersey	Sussex
07882	40.747698	-75.008713	Washington	NJ	New Jersey	Warren
07885	40.935349	-74.577102	Wharton	NJ	New Jersey	Morris
07901	40.712750	-74.361594	Summit	NJ	New Jersey	Union
07920	40.682651	-74.573001	Basking Ridge	NJ	New Jersey	Somerset
07921	40.659151	-74.676788	Bedminster	NJ	New Jersey	Somerset
07922	40.675451	-74.422196	Berkeley Heights	NJ	New Jersey	Union
07924	40.725750	-74.593552	Bernardsville	NJ	New Jersey	Somerset
07927	40.820799	-74.456198	Cedar Knolls	NJ	New Jersey	Morris
07928	40.759477	-74.496806	Chatham	NJ	New Jersey	Morris
07930	40.782111	-74.683861	Chester	NJ	New Jersey	Morris
07931	40.699572	-74.653603	Far Hills	NJ	New Jersey	Somerset
07932	40.773500	-74.397996	Florham Park	NJ	New Jersey	Morris
07933	40.689339	-74.472198	Gillette	NJ	New Jersey	Morris
07934	40.715359	-74.682767	Gladstone	NJ	New Jersey	Somerset
07935	40.739782	-74.448747	Green Village	NJ	New Jersey	Morris
07936	40.816349	-74.367747	East Hanover	NJ	New Jersey	Morris
07938	40.655399	-74.586151	Liberty Corner	NJ	New Jersey	Somerset
07940	40.758200	-74.423019	Madison	NJ	New Jersey	Morris
07945	40.786699	-74.593800	Mendham	NJ	New Jersey	Morris
07946	40.678701	-74.505399	Millington	NJ	New Jersey	Morris
07950	40.843399	-74.540341	Morris Plains	NJ	New Jersey	Morris
07960	40.771650	-74.506256	Morristown	NJ	New Jersey	Morris
07970	40.805549	-74.573832	Mount Freedom	NJ	New Jersey	Morris
07974	40.697851	-74.405595	New Providence	NJ	New Jersey	Union
07976	40.739599	-74.483413	New Vernon	NJ	New Jersey	Morris
07977	40.707876	-74.654131	Peapack	NJ	New Jersey	Somerset
07978	40.642491	-74.639597	Pluckemin	NJ	New Jersey	Somerset
07979	40.708241	-74.748389	Pottersville	NJ	New Jersey	Hunterdon
07980	40.698350	-74.450197	Stirling	NJ	New Jersey	Morris
07981	40.823899	-74.419097	Whippany	NJ	New Jersey	Morris
08001	39.559077	-75.350573	Alloway	NJ	New Jersey	Salem
08002	39.908663	-75.010307	Cherry Hill	NJ	New Jersey	Camden
08004	39.760048	-74.866534	Atco	NJ	New Jersey	Camden
08005	39.753858	-74.293989	Barnegat	NJ	New Jersey	Ocean
08007	39.863813	-75.053765	Barrington	NJ	New Jersey	Camden
08008	39.641062	-74.192228	Beach Haven	NJ	New Jersey	Ocean
08009	39.761231	-74.927010	Berlin	NJ	New Jersey	Camden
08010	40.049948	-74.917061	Beverly	NJ	New Jersey	Burlington
08011	39.976041	-74.711429	Birmingham	NJ	New Jersey	Burlington
08012	39.790131	-75.036652	Blackwood	NJ	New Jersey	Camden
08014	39.802163	-75.339215	Bridgeport	NJ	New Jersey	Gloucester
08015	39.924179	-74.670408	Browns Mills	NJ	New Jersey	Burlington
08016	40.089874	-74.751146	Burlington	NJ	New Jersey	Burlington
08020	39.796706	-75.218852	Clarksboro	NJ	New Jersey	Gloucester
08021	39.803640	-75.005762	Clementon	NJ	New Jersey	Camden
08022	40.049355	-74.702475	Columbus	NJ	New Jersey	Burlington
08026	39.833114	-74.967496	Gibbsboro	NJ	New Jersey	Camden
08027	39.771133	-75.272137	Gibbstown	NJ	New Jersey	Gloucester
08028	39.696661	-75.127183	Glassboro	NJ	New Jersey	Gloucester
08029	39.837113	-75.062315	Glendora	NJ	New Jersey	Camden
08030	39.890413	-75.112619	Gloucester City	NJ	New Jersey	Camden
08031	39.805543	-75.067729	Bellmawr	NJ	New Jersey	Camden
08033	39.876313	-75.033414	Haddonfield	NJ	New Jersey	Camden
08035	39.879163	-75.065666	Haddon Heights	NJ	New Jersey	Camden
08036	39.987212	-74.829308	Hainesport	NJ	New Jersey	Burlington
08037	39.563616	-74.711081	Hammonton	NJ	New Jersey	Atlantic
08039	39.693067	-75.271114	Harrisonville	NJ	New Jersey	Gloucester
08043	39.839156	-74.965057	Voorhees	NJ	New Jersey	Camden
08045	39.868113	-75.032114	Lawnside	NJ	New Jersey	Camden
08046	40.013737	-74.805773	Willingboro	NJ	New Jersey	Burlington
08048	39.962299	-74.800070	Lumberton	NJ	New Jersey	Burlington
08049	39.854363	-75.036214	Magnolia	NJ	New Jersey	Camden
08050	39.702978	-74.257677	Manahawkin	NJ	New Jersey	Ocean
08051	39.751571	-75.212842	Mantua	NJ	New Jersey	Gloucester
08052	39.951212	-74.992163	Maple Shade	NJ	New Jersey	Burlington
08053	39.892263	-74.940750	Marlton	NJ	New Jersey	Burlington
08054	39.955912	-74.917310	Mount Laurel	NJ	New Jersey	Burlington
08055	39.874549	-74.762083	Medford	NJ	New Jersey	Burlington
08056	39.787913	-75.246687	Mickleton	NJ	New Jersey	Gloucester
08057	40.054255	-74.840115	Moorestown	NJ	New Jersey	Burlington
08059	39.886463	-75.094068	Mount Ephraim	NJ	New Jersey	Camden
08060	40.044956	-74.801869	Mount Holly	NJ	New Jersey	Burlington
08062	39.715857	-75.235017	Mullica Hill	NJ	New Jersey	Gloucester
08063	39.779654	-75.218413	National Park	NJ	New Jersey	Gloucester
08065	40.031291	-74.861971	Palmyra	NJ	New Jersey	Burlington
08066	39.815690	-75.238849	Paulsboro	NJ	New Jersey	Gloucester
08067	39.733769	-75.408412	Pedricktown	NJ	New Jersey	Salem
08068	39.966394	-74.709185	Pemberton	NJ	New Jersey	Burlington
08069	39.619937	-75.288423	Penns Grove	NJ	New Jersey	Salem
08070	39.637683	-75.512699	Pennsville	NJ	New Jersey	Salem
08071	39.734928	-75.136809	Pitman	NJ	New Jersey	Gloucester
08072	39.541055	-75.383689	Quinton	NJ	New Jersey	Salem
08073	39.862433	-74.725079	Rancocas	NJ	New Jersey	Burlington
08075	40.063293	-74.853307	Riverside	NJ	New Jersey	Burlington
08076	39.862433	-74.725079	Riverton	NJ	New Jersey	Burlington
08078	39.850163	-75.070672	Runnemede	NJ	New Jersey	Camden
08079	39.587729	-75.439362	Salem	NJ	New Jersey	Salem
08080	39.755210	-75.201593	Sewell	NJ	New Jersey	Gloucester
08081	39.747558	-74.970462	Sicklerville	NJ	New Jersey	Camden
08083	39.844063	-75.022163	Somerdale	NJ	New Jersey	Camden
08084	39.829763	-75.012012	Stratford	NJ	New Jersey	Camden
08085	39.752740	-75.318049	Swedesboro	NJ	New Jersey	Gloucester
08086	39.838721	-75.248610	Thorofare	NJ	New Jersey	Gloucester
08087	39.671687	-74.288092	Tuckerton	NJ	New Jersey	Ocean
08088	39.860351	-74.669346	Vincentown	NJ	New Jersey	Burlington
08091	39.734923	-74.950993	West Berlin	NJ	New Jersey	Camden
08093	39.857810	-75.137320	Westville	NJ	New Jersey	Gloucester
08094	39.725538	-75.058082	Williamstown	NJ	New Jersey	Gloucester
08096	39.822013	-75.129669	Woodbury	NJ	New Jersey	Gloucester
08097	39.762971	-75.197870	Woodbury Heights	NJ	New Jersey	Gloucester
08098	39.586000	-75.379897	Woodstown	NJ	New Jersey	Salem
08101	39.802370	-74.938259	Camden	NJ	New Jersey	Camden
08106	39.828349	-74.994647	Audubon	NJ	New Jersey	Camden
08107	39.872001	-75.053114	Oaklyn	NJ	New Jersey	Camden
08108	39.834003	-74.991268	Collingswood	NJ	New Jersey	Camden
08109	39.950312	-75.059916	Merchantville	NJ	New Jersey	Camden
08110	39.839405	-74.945624	Pennsauken	NJ	New Jersey	Camden
08201	39.489090	-74.680323	Absecon	NJ	New Jersey	Atlantic
08202	39.112027	-74.731427	Avalon	NJ	New Jersey	Cape May
08203	39.370172	-74.494010	Brigantine	NJ	New Jersey	Atlantic
08204	39.110337	-74.767939	Cape May	NJ	New Jersey	Cape May
08210	39.137841	-74.780560	Cape May Court House	NJ	New Jersey	Cape May
08215	39.530539	-74.638341	Egg Harbor City	NJ	New Jersey	Atlantic
08217	39.573741	-74.719989	Elwood	NJ	New Jersey	Atlantic
08221	39.427786	-74.622112	Linwood	NJ	New Jersey	Atlantic
08223	39.139520	-74.730380	Marmora	NJ	New Jersey	Cape May
08224	39.595197	-74.435683	New Gretna	NJ	New Jersey	Burlington
08225	39.421922	-74.572227	Northfield	NJ	New Jersey	Atlantic
08226	39.248530	-74.604409	Ocean City	NJ	New Jersey	Cape May
08232	39.470869	-74.686004	Pleasantville	NJ	New Jersey	Atlantic
08234	39.374067	-74.611764	Egg Harbor Township	NJ	New Jersey	Atlantic
08240	39.487717	-74.554334	Pomona	NJ	New Jersey	Atlantic
08241	39.521785	-74.694414	Port Republic	NJ	New Jersey	Atlantic
08242	39.017283	-74.883671	Rio Grande	NJ	New Jersey	Cape May
08243	39.154028	-74.700502	Sea Isle City	NJ	New Jersey	Cape May
08244	39.425655	-74.664422	Somers Point	NJ	New Jersey	Atlantic
08247	39.047882	-74.775050	Stone Harbor	NJ	New Jersey	Cape May
08260	39.067777	-74.776740	Wildwood	NJ	New Jersey	Cape May
08270	39.158165	-74.786886	Woodbine	NJ	New Jersey	Cape May
08302	39.376200	-75.161700	Bridgeton	NJ	New Jersey	Cumberland
08310	39.523712	-74.899762	Buena	NJ	New Jersey	Atlantic
08311	39.330611	-75.117761	Cedarville	NJ	New Jersey	Cumberland
